CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
300,80,3,232775.10264174535,3,0,1,81960.72578534122,0,1,0
610,75,7,253339.31183440343,4,0,0,156206.46875208092,1,0,1
557,70,5,213148.53755234013,4,0,0,131633.15897010127,1,0,0
411,65,1,258096.70054621546,3,1,0,45998.517801856906,0,1,0
310,69,4,90576.35558251882,2,0,1,157380.27318131135,1,0,0
374,87,3,232896.39847616572,1,1,0,139865.87823082384,0,1,0
705,35,9,85782.74348731867,3,1,0,121518.77758312348,1,0,0
320,75,3,30689.899579547924,1,1,0,114948.41126919644,1,0,0
715,30,7,161557.16078097667,4,1,0,108617.50642981578,1,0,1
492,29,4,118297.04492111907,4,1,0,158729.37704408492,1,0,0
739,43,2,239641.8006919607,3,1,1,92204.01097305011,1,0,0
470,46,9,127970.4107702839,3,1,1,51557.64168689387,0,1,0
722,57,3,241184.47062171882,2,1,1,68279.62510690052,1,0,0
782,68,0,20444.805470726664,4,0,0,78778.14878366885,1,0,0
743,43,5,215933.07729404702,4,0,1,71135.9655883775,1,0,0
331,58,10,197369.70980073942,3,1,0,33945.787053941945,1,0,0
771,81,9,187194.351104421,1,1,0,39584.52687512917,0,1,1
300,85,3,92335.32231788534,2,0,0,30640.676047267923,1,0,1
512,55,5,203777.5053593694,3,1,0,118284.54735622104,1,0,0
698,31,1,125657.11060364202,1,0,1,116385.54427780444,1,0,0
441,37,4,185952.91283003968,2,1,1,38856.78100084602,1,0,0
363,78,10,143579.0581641443,1,1,1,70973.97632028609,0,1,0
300,72,8,40934.32317868688,2,1,1,66791.59009507141,1,0,0
748,45,7,16785.23344505858,2,1,0,88968.60654690041,0,1,1
757,74,2,95208.52931288497,2,1,0,76630.5760254935,1,0,0
794,59,0,242525.0939659206,4,0,0,136666.56916704556,1,0,0
311,57,9,137731.10541360383,3,1,1,144748.45373289532,1,0,0
478,63,2,208569.93758038644,4,1,0,56785.32865897821,1,0,0
300,36,7,149747.79836869618,4,0,0,45729.73697399265,1,0,1
705,63,10,249055.37443109383,2,1,0,139109.7291245294,0,1,0
751,56,2,96058.44616019622,3,0,0,95194.45611302205,0,1,1
300,43,4,14833.118398272962,3,0,1,72168.54937805289,0,1,0
300,55,1,202973.779659452,3,0,1,36681.02331021114,1,0,0
300,48,0,183418.69216608378,3,1,1,108796.2128585352,1,0,0
568,74,10,137158.93938197003,2,0,1,57004.36534802286,1,0,0
300,83,9,84861.72322948181,3,1,0,34899.275991501985,1,0,1
684,29,4,48948.938399254206,1,1,0,87825.15143301972,1,0,1
385,87,4,125391.77148584173,1,1,1,107627.87505598838,0,1,0
445,86,5,173212.3664155266,4,0,1,52279.00056569225,0,1,0
382,73,1,150510.47163625012,2,0,0,114688.91122008963,0,1,1
335,62,8,113747.53269661809,4,1,0,54555.42444494262,1,0,1
725,81,1,140320.55552559072,4,1,1,32696.184141931364,0,1,0
573,55,1,28068.281881795596,3,0,0,49361.21357661427,1,0,0
429,82,4,180918.42700357956,1,1,0,106309.34599371214,1,0,1
765,63,8,190906.57138694273,1,0,0,112590.2383841049,1,0,0
424,89,3,2977.677065243554,3,1,1,142422.9285770887,0,1,0
300,58,5,70335.08452382594,3,0,0,38111.01946736264,0,1,0
354,60,1,23950.38364505099,2,0,0,153884.503259709,0,1,0
692,50,3,259540.35428736918,1,0,1,97850.11194369064,1,0,1
300,87,8,154269.1367763425,4,0,1,61926.458263929104,0,1,1
777,68,1,121091.90449890622,4,1,0,77503.96753418213,1,0,0
394,44,0,120380.2649350749,2,0,1,37238.053769053,1,0,0
589,73,3,250841.21899948028,1,1,1,44311.907007194706,0,1,1
603,76,3,171562.4659188826,3,0,0,144712.18776860303,1,0,1
324,28,0,43851.48514424334,4,0,0,43768.04499229787,1,0,0
568,69,3,116521.29527892552,1,1,0,37259.14665970891,1,0,1
336,50,2,201291.17864593383,1,0,1,107774.82460055874,0,1,1
300,75,1,110071.0173832862,1,1,0,79755.5098205174,0,1,0
342,54,9,80478.69073058324,3,1,0,82770.81162572396,0,1,0
756,52,3,257716.17991086637,4,0,1,45635.5123576731,0,1,0
778,59,7,243265.6549991796,3,1,1,35741.99005579437,1,0,0
514,46,6,244805.6960242292,1,1,0,142544.80879228475,1,0,1
541,51,8,34234.85771491179,1,0,1,80639.95705118972,1,0,0
713,84,7,60906.366770382134,4,1,1,44313.93579505177,0,1,0
346,30,0,114937.40912311866,4,1,1,56033.1097414094,0,1,0
344,87,1,216353.60714046514,3,0,0,43378.2141868902,1,0,1
575,39,1,191575.16045918202,3,1,1,92151.87771826805,0,1,0
323,62,7,220913.52273963162,3,0,1,134455.61108315265,0,1,0
585,42,3,239398.4557009164,1,1,0,81153.2585104784,1,0,1
317,44,8,202999.37919313525,4,0,0,110586.45917126676,0,1,0
326,77,1,68060.20263769435,2,1,0,117807.96646366511,1,0,1
457,59,3,74215.87742066402,4,1,0,122569.70261774192,0,1,1
470,34,0,91646.79722200558,4,0,1,108719.01095471231,1,0,0
511,46,2,78799.59537674057,4,1,1,102031.4399378264,1,0,0
659,34,5,64765.7269228094,2,0,0,92190.04056025212,0,1,0
580,32,8,195646.37556769297,3,1,1,91568.62977677683,1,0,0
593,85,10,8837.673234099124,2,0,1,73281.1747825086,1,0,0
323,67,0,189382.3719047169,4,0,1,95590.44343517194,1,0,0
503,48,4,214126.58059389167,4,1,1,92277.4479508624,0,1,0
581,75,1,17171.45126965264,1,0,0,71525.43946819357,1,0,1
647,75,6,16080.247872259008,4,0,0,69149.25170878586,1,0,0
594,78,3,74220.58875225825,2,1,0,87988.91153166197,1,0,0
704,84,4,54159.77205643295,2,1,0,134396.37329435736,1,0,1
364,74,7,151094.75515945026,2,0,1,62201.63324227702,1,0,0
562,34,1,175617.40131042473,3,0,0,139901.353600784,1,0,0
477,64,2,164876.91898712446,1,0,0,124114.87548861191,0,1,0
494,50,10,92910.31626817792,3,1,0,64045.96159911565,0,1,0
775,38,4,129583.43699954542,2,0,0,31797.3801424366,1,0,0
777,37,9,166397.6156710709,3,0,0,39986.59797700515,1,0,0
676,84,3,31050.829889656277,1,0,0,144773.1913428856,1,0,1
300,48,4,59673.09775801246,1,1,0,134900.52908038755,1,0,1
714,82,2,231529.00003640752,1,0,0,79344.98394461143,1,0,0
527,86,8,89004.8579027697,1,0,1,38021.568350224305,1,0,1
300,68,7,208300.6592991234,2,1,0,135447.17387767014,0,1,1
315,60,5,65257.33560765746,4,0,0,63181.46207216328,0,1,0
416,47,0,10826.491399365683,2,1,0,153905.31755742745,1,0,0
652,60,3,130104.15404308651,2,0,1,97976.71556714748,1,0,0
658,67,6,232045.33132624647,2,1,0,122973.17706987043,1,0,1
361,62,9,213013.98277695585,2,1,0,90036.40908148274,0,1,0
523,61,4,65764.18392036736,3,0,0,33599.20703900136,1,0,0
656,89,3,236583.30135033024,1,0,1,38212.27799726509,1,0,0
622,63,8,124726.13267823884,4,1,0,156877.6995513414,0,1,0
300,54,7,12739.740985054217,4,1,0,83591.73452880069,1,0,0
354,46,2,7260.401139615451,4,0,1,53812.64568792004,1,0,0
573,70,5,126129.5708408645,2,0,0,123638.40775420178,1,0,0
663,32,3,142043.9424855922,1,1,0,144684.97044133197,1,0,0
678,56,6,20777.359351473493,1,0,0,64707.83397129311,1,0,1
310,83,0,239782.56996854654,4,0,0,104246.13740513683,1,0,1
556,37,0,186736.375407614,4,0,1,61900.31172905421,1,0,0
603,83,5,208333.41320655285,2,0,0,136931.76780746656,1,0,0
642,86,9,151846.0453162514,4,1,0,41283.926725422236,0,1,0
453,82,10,172521.45980017382,2,0,1,78428.3061717434,1,0,1
507,67,6,100843.6597550513,4,0,1,79386.47346321587,1,0,0
735,40,8,176617.24208546424,1,1,1,112800.17736178989,0,1,0
766,56,6,254327.55176511008,1,1,0,53167.27379630523,1,0,0
695,32,8,168406.13675885188,1,0,1,91750.88942544162,0,1,0
429,85,9,88824.76794702414,3,0,0,101765.95428774992,1,0,1
591,85,8,74162.17181944163,4,1,0,145814.48735109653,0,1,0
382,86,7,250469.9446202364,3,0,1,98464.80232329066,0,1,0
692,39,6,48100.59724809691,1,1,0,47150.01095259332,1,0,0
502,86,2,209611.11903410114,4,0,0,43173.50154124062,1,0,0
514,40,10,120968.1959222773,3,0,0,150137.89797771204,1,0,1
342,49,2,115377.53613172816,1,0,0,157356.91897703958,1,0,1
660,67,10,194359.82487450074,1,0,1,51714.136626978536,1,0,0
387,42,4,38489.99181194529,4,0,0,127676.03725478204,1,0,1
457,40,6,121236.9407976793,4,0,0,62592.95994801332,1,0,0
556,28,9,9316.75881961456,2,1,1,138279.0629185334,1,0,0
515,81,6,174305.77359298203,4,0,0,42558.97048684022,0,1,1
567,65,0,15178.09382795326,1,0,1,86825.71188190316,1,0,0
362,70,7,22695.087395210616,2,0,0,107489.15000475915,1,0,0
627,72,0,219654.85911959282,2,0,1,140825.22993616824,1,0,0
703,80,10,115168.34862414128,4,1,1,141374.46216056976,0,1,1
440,79,3,52253.67902254306,1,1,1,53958.28878508737,1,0,0
689,28,1,154071.98974839874,3,0,1,155725.41914173702,1,0,0
436,38,4,135013.64879197816,1,0,0,113011.82844617838,1,0,0
616,85,5,106836.16495314313,1,1,0,115640.48482180452,1,0,1
338,70,3,235408.43735483033,4,0,0,145569.0960092662,1,0,1
436,67,3,194859.07951960995,3,0,0,71638.51769960049,0,1,1
381,49,6,39414.146526377124,2,1,0,83978.3494180454,1,0,0
625,62,10,148401.4089863292,3,1,1,158048.53129181295,1,0,0
348,87,3,23073.41418323945,4,0,0,32149.95312289198,1,0,0
300,78,1,63610.03231512971,1,0,0,142730.66559945163,0,1,0
420,71,3,236563.6901473665,1,1,1,139525.79824147528,1,0,1
615,33,6,120140.78068414298,3,1,0,64113.682162332014,1,0,0
308,55,0,231947.58642060243,3,0,0,136820.32845262208,1,0,0
430,58,3,43159.731053806674,4,0,1,72931.606044599,1,0,0
300,82,5,53388.85435302612,3,1,0,111767.03213317976,1,0,1
475,35,7,91734.42799744413,4,0,0,88094.17976022286,0,1,0
722,32,7,95244.66698746136,2,1,1,43172.809072583026,1,0,0
344,69,8,193772.0902599623,3,1,0,146396.6593737838,1,0,0
546,81,4,155846.7461117767,1,1,1,100883.78975976854,0,1,1
424,75,1,143844.85074612382,3,0,0,92635.43988041577,0,1,1
471,71,2,156617.63177530444,1,1,1,144334.6967749489,0,1,0
303,44,1,190369.75685608637,2,1,1,72642.68015354912,1,0,0
652,65,8,232132.3260383631,2,0,0,104144.49551966003,0,1,0
567,36,5,107832.38868407725,3,1,0,144695.78017586883,1,0,0
598,37,10,208760.74516010104,4,1,0,74574.52550966296,0,1,0
692,47,0,128725.18960236745,1,0,1,133159.62879974916,1,0,0
789,41,2,187740.34306287998,2,1,1,96868.18265451078,1,0,0
531,41,6,227454.18489553957,3,0,0,50509.65850006485,1,0,0
609,53,6,8375.853814856775,2,0,0,35276.90380415571,1,0,0
300,56,4,142123.73638756294,3,1,1,124474.302197874,1,0,0
740,76,2,257238.96287972364,1,1,1,64043.7596451212,0,1,0
590,89,6,129018.3477758407,3,1,0,136044.7465390712,1,0,0
721,54,4,224718.95747644,1,1,0,54560.7079966337,0,1,1
498,52,5,48333.96162837565,2,1,0,103821.33052689918,0,1,0
484,43,2,157114.6434640462,1,0,0,42151.00616743551,1,0,0
332,63,5,226279.55044095576,1,0,0,125649.81362322193,0,1,1
342,61,6,112198.6142208805,4,1,1,129541.38126148235,1,0,0
643,43,7,126547.7353153114,2,1,1,149150.98690678563,0,1,0
517,60,1,21324.65515674463,1,0,0,102976.77296630098,1,0,0
666,30,1,10964.743907157303,4,1,0,43837.41783297372,0,1,1
778,50,5,121864.15789157564,4,1,1,137609.47667132085,0,1,0
502,38,7,219303.5862266948,1,1,1,70806.23576081987,0,1,0
371,75,4,242144.31074982588,3,0,1,146947.14534747048,1,0,0
300,85,0,171249.78089993168,1,0,0,157118.4946619272,1,0,0
565,45,10,214863.63582700051,3,0,0,47223.51251923959,1,0,0
522,74,0,191062.08229118536,1,0,1,40784.75515414603,1,0,0
555,68,9,182386.31499410648,2,1,0,146688.43841806578,1,0,0
459,71,8,199948.6056845573,4,1,1,146853.90497393394,1,0,1
713,56,3,131378.7676268416,1,1,0,106075.7048041345,1,0,1
665,86,9,119063.90690918214,1,0,1,145455.76230669493,0,1,1
465,77,0,41377.315782883634,1,1,1,150967.80069488974,1,0,0
329,32,10,219391.98234410337,3,0,0,102200.64352499884,1,0,0
729,51,7,11599.608827015212,2,1,0,119248.66398378756,0,1,1
796,56,1,69535.47152170556,2,0,0,109764.45729589029,0,1,1
300,56,1,135178.19825788957,1,1,0,52697.889251691005,1,0,0
414,87,0,252615.50925573296,4,1,1,86710.65578912059,1,0,0
774,53,0,204352.9649969333,4,1,1,118579.96290925224,1,0,0
451,67,8,95854.51840864327,1,1,0,109334.95664057133,1,0,1
595,30,0,185626.58153323314,3,1,1,57962.71690589112,1,0,0
615,29,5,242156.04088394062,4,1,1,148268.6903386539,0,1,0
697,52,6,140109.6973996398,2,1,1,131928.88416361556,0,1,0
762,46,3,120104.45083024685,4,1,0,38899.48408591318,0,1,0
568,67,4,143778.25079132515,4,1,0,74730.18567336038,0,1,0
466,29,3,80997.81070003552,1,0,1,159419.95706244936,0,1,1
300,46,3,235910.69077788954,4,0,0,80675.30437854773,1,0,0
515,28,9,207293.27123998402,1,0,0,116245.89858713326,1,0,0
329,89,0,183425.86921185203,2,0,1,43088.08289752083,1,0,0
662,54,5,153163.94094628707,4,0,0,70420.12012767995,1,0,0
501,81,9,252063.442397569,1,0,0,144667.00099270837,1,0,1
300,72,9,77403.4896633493,1,1,1,96370.13006311763,1,0,0
650,82,6,73615.14287578089,2,1,0,137264.5917875354,1,0,1
531,79,6,62955.96654442737,4,0,1,30995.731304906007,1,0,1
361,76,7,192861.75704768242,3,0,0,116598.30458329224,0,1,0
627,62,6,207294.26636731808,4,1,0,68990.67629222907,1,0,0
517,68,5,155249.6858033399,1,1,1,141900.9576692603,0,1,0
547,32,7,169515.7646879105,1,1,0,152726.0578921181,1,0,1
566,65,2,90729.79879766212,2,1,1,119390.46381341576,0,1,0
758,31,8,10336.961042949404,2,0,1,48990.24395546972,1,0,0
795,44,2,65945.31934672578,3,0,0,90853.94779345929,1,0,0
614,89,3,151918.83905391078,3,1,1,90384.39922650543,0,1,0
796,80,9,211362.49741994104,1,0,1,137938.79054724646,1,0,0
520,48,5,202070.69439257926,3,0,0,89880.03337600504,0,1,1
723,80,7,46666.71469022713,3,1,0,73242.5323941829,0,1,0
786,75,2,13376.014619819356,3,1,0,109475.70380452528,0,1,0
483,58,9,221145.61039897075,4,1,0,114120.68979418906,1,0,0
308,75,5,19653.200502689415,4,1,0,135293.23195068777,0,1,0
500,49,4,102260.92832515728,1,0,0,147057.37980337953,1,0,1
335,38,4,24498.670764078077,4,1,0,145694.3921196211,0,1,0
639,61,4,146652.66471663778,3,1,0,111474.13196282418,0,1,0
429,76,8,94467.47210875421,3,0,1,98156.3400819823,1,0,0
398,42,6,52648.34062839326,3,1,1,134158.75233012528,0,1,0
370,77,8,154743.59373669073,4,1,0,69882.65311873853,0,1,1
505,88,8,94481.86536871929,2,0,0,128531.03415453364,0,1,0
558,37,5,43364.94544740839,3,1,0,95793.38082643226,1,0,0
308,65,5,182022.46726670838,3,1,0,46074.61322612746,1,0,0
318,59,3,217570.1605694179,2,0,0,127872.68313172484,0,1,0
695,80,7,71173.06848274874,2,1,0,114301.09166839212,0,1,1
637,75,1,48470.511908478475,1,1,1,40715.108005700575,1,0,1
335,58,4,19565.484116224816,1,0,1,88547.92790843318,0,1,0
476,64,0,137254.5525182537,4,0,0,93244.31297344105,1,0,0
433,71,9,216136.36193413398,2,1,1,114956.57286150608,1,0,0
571,55,1,65205.37270008346,1,1,1,118203.45723585023,1,0,0
567,58,0,119765.82062391109,3,1,0,54768.4079957002,0,1,0
648,33,5,41808.89789642275,1,1,1,34380.86584212887,1,0,0
542,41,1,105092.2142383432,3,0,0,133229.48329442594,1,0,1
542,85,3,4015.7279644235614,3,0,0,157607.30869074055,1,0,1
734,50,4,236789.55764189767,3,0,0,152289.35552330862,1,0,0
696,43,6,175908.69270014786,4,1,1,95103.95684875711,1,0,0
661,52,9,86531.56658504065,2,0,1,98761.27201712382,1,0,0
757,66,0,229111.54761456602,4,1,0,150974.86738867906,0,1,0
493,29,10,47561.7036525915,1,1,0,100739.0231949786,1,0,1
669,65,4,20470.77028247533,1,0,1,66096.43924798365,0,1,0
403,68,3,245081.61109793204,2,0,0,118086.80831317946,1,0,0
673,66,6,80344.41005133238,2,0,0,92035.77584938912,1,0,0
522,61,9,243353.082468198,1,1,1,132050.05185234777,1,0,1
769,78,6,165779.3590109298,2,0,0,131829.88059677725,1,0,0
377,67,7,254811.16253202257,2,1,1,151674.63451726234,0,1,0
622,70,3,195891.5951752293,3,0,1,47916.64266404195,0,1,0
408,52,3,27425.805401357495,4,1,1,97772.89027201547,1,0,0
425,63,9,221579.45341362542,4,0,0,132161.92034325728,1,0,0
460,43,4,38448.41585727176,4,1,0,86529.38527440345,1,0,0
696,84,4,179971.37750132164,3,1,0,111494.90869589652,0,1,1
416,45,10,130105.93685007471,3,0,0,136214.12422652647,1,0,0
709,40,2,184008.5021175658,2,1,0,91537.64510754404,1,0,0
606,86,4,198897.27849373157,2,0,0,83076.61488200456,1,0,0
553,64,4,208952.9549674622,3,1,1,53472.40442345491,1,0,0
482,54,7,217094.83450088592,3,0,0,137191.4851900312,1,0,0
576,61,6,220278.3756029074,1,0,0,133451.26369997556,1,0,0
431,38,7,107269.35089582913,3,1,1,126609.55817148104,1,0,0
583,28,4,231199.29876997398,3,0,0,81131.0739070175,0,1,0
300,40,10,187090.86592185253,4,1,0,105814.78495539176,1,0,0
342,57,1,218132.44216876396,1,1,0,46118.28174975419,1,0,1
579,32,7,257189.75174479603,4,0,1,71537.44876110449,1,0,0
433,45,8,30267.83295446322,4,0,0,86618.50483305959,1,0,0
344,41,1,96350.72139820611,1,1,1,35660.101560384646,1,0,1
602,40,0,209702.22538362895,1,1,1,43466.390863934605,1,0,0
514,59,5,22438.902563027066,1,1,0,137864.18480896347,1,0,0
300,34,2,140603.07702283966,2,1,1,156256.50818899955,1,0,0
748,35,0,223183.46932131398,1,1,1,71858.72133920259,1,0,0
388,77,5,4937.728434123108,4,0,1,43876.28367575129,0,1,0
774,34,7,244274.91362535884,1,0,0,151601.00470446458,1,0,0
504,79,8,254317.65421519673,2,1,0,148860.50110936497,1,0,0
334,76,5,83793.0417241419,4,1,1,115105.6156756537,0,1,0
707,43,5,199365.70976141328,1,1,0,74016.78747255317,0,1,0
781,70,0,33065.78669275738,1,0,0,44634.13386934469,1,0,0
341,58,4,200944.71033706545,4,0,0,152134.13357145994,1,0,1
318,78,2,125195.63701684134,4,0,1,149649.46986476466,1,0,1
300,54,6,223671.0004173352,1,1,0,126616.27660182888,0,1,0
389,87,8,55277.67109181221,2,0,0,151405.21898563183,0,1,0
427,60,10,174891.06784298227,4,0,1,48168.85621008453,1,0,0
386,80,5,204390.9853481212,3,0,0,44202.48129789416,0,1,0
439,56,4,52647.9889656052,1,0,1,54965.25127084346,0,1,0
591,35,6,212754.6921681536,4,1,1,58014.00555149415,0,1,0
300,60,10,249076.230244886,4,1,1,137531.98591727967,0,1,0
506,89,8,160180.43597936406,1,0,1,149825.53875570852,0,1,0
492,68,4,204061.10836554313,1,0,0,58026.74497446914,1,0,1
664,46,4,138471.80343350788,1,1,1,90150.31704350052,0,1,0
592,48,9,155506.873858864,2,1,0,89083.03147333357,1,0,0
628,68,3,3471.632976676604,3,0,0,53123.09855306467,1,0,1
395,48,4,136314.68937736706,4,0,0,140935.14099054792,1,0,1
572,52,6,149646.57495425045,1,0,1,97924.06821042586,1,0,0
371,69,2,174212.36189900048,1,1,0,103611.029780335,1,0,0
501,83,3,44041.558296499046,2,0,1,63595.63557367732,1,0,0
560,50,8,62757.308220124054,3,1,1,102690.6092729336,1,0,0
724,38,1,196561.20423998832,4,0,0,133030.18632181134,1,0,0
741,60,7,43586.09320711506,3,0,0,69641.09721012859,1,0,1
596,47,8,108166.77882029684,3,1,1,44728.37213120624,1,0,0
736,52,4,65127.45693711286,1,0,0,105925.22213482276,0,1,1
722,53,6,141747.86694165587,1,0,0,112657.97653523242,1,0,0
631,67,5,256586.42910028546,1,0,1,56268.32646065073,1,0,0
529,79,0,221529.85339635625,2,0,0,62279.60485985101,1,0,0
321,39,7,70063.32839001343,2,0,1,49898.953234599074,0,1,0
770,59,8,95839.07075039508,2,1,0,149779.5925098881,0,1,0
615,60,9,238844.73144943826,1,0,0,57691.56051866512,1,0,1
343,37,10,233556.69281223204,1,1,0,31382.95468231208,0,1,0
622,31,0,41737.289996649844,1,1,0,139219.86614850204,1,0,1
588,42,7,215610.4942561787,3,1,0,134419.57068487146,1,0,0
686,78,2,77378.05524473748,2,1,0,89349.54644536316,1,0,0
585,33,5,141388.82142275007,2,0,1,133631.10588404018,1,0,0
741,54,9,1325.5812154515122,3,1,0,88450.17135463483,1,0,0
300,32,7,259633.4496330004,4,1,0,59186.88251221136,1,0,1
608,32,4,197885.08210859663,3,1,0,85387.09242808439,1,0,0
503,45,7,62850.59557366837,3,1,1,93293.65828512405,1,0,0
647,55,6,177786.67247615568,1,1,0,31170.44376644145,1,0,1
419,62,6,76259.91433410479,4,1,0,44732.836708907394,1,0,1
760,86,6,23258.511636364303,3,1,1,143719.46284675252,1,0,1
509,49,8,110580.58865545387,4,0,1,81015.3054586085,0,1,0
708,61,5,159566.90423534773,4,0,0,73090.73236183624,0,1,0
778,31,5,23342.13913488036,1,0,0,145486.3502231823,1,0,0
590,45,10,134785.63761752512,4,1,1,50094.05661757582,0,1,0
306,68,8,133864.70043583258,1,0,0,58208.35001176011,1,0,1
467,78,5,163447.76255956278,2,1,0,137633.56825980084,0,1,1
713,53,6,63607.86601792057,3,0,0,66355.1082226543,1,0,0
496,69,6,5366.785643925249,1,0,1,112320.19388699767,0,1,0
622,49,1,84462.9517486573,1,0,1,126144.31554664671,1,0,1
666,74,7,103631.11005668118,3,0,1,58953.63857107479,0,1,0
300,60,10,165292.67421691093,1,1,1,62943.01650300293,1,0,1
617,88,5,241844.68419156535,4,0,0,97118.36249834296,0,1,0
357,70,3,52880.235923714645,1,1,1,132987.78165286558,0,1,1
667,41,10,178706.7434797684,1,0,0,102069.07971212306,1,0,0
647,58,6,25324.23643705016,4,0,1,38753.73238229418,0,1,0
521,37,7,49561.65644425245,3,1,0,75608.83332639352,0,1,0
365,78,0,132374.97300809383,1,1,0,72982.923465664,1,0,1
505,51,9,184178.1705815409,2,1,0,134988.24783657974,0,1,0
330,48,3,223227.8193446441,3,1,1,67656.27424335905,1,0,0
377,75,3,193414.89231472154,2,1,0,147158.26887107402,0,1,1
484,35,9,3991.7245837347664,2,0,0,73547.94674703384,0,1,0
430,59,8,177822.14473903287,2,1,0,55234.065537525545,1,0,1
406,58,5,214411.00296207977,1,1,0,100192.18818759816,0,1,1
703,61,3,136638.7041211759,4,1,0,80230.34721244343,1,0,0
300,50,0,251055.65965126644,1,1,0,114186.74351731205,1,0,1
722,52,7,1121.229835396611,2,1,0,149042.68286424538,0,1,0
649,34,10,212851.06716231903,2,1,0,152300.8018327562,1,0,0
383,46,8,87053.13029899057,4,0,0,59557.39764159822,0,1,1
670,34,4,169116.94325183512,3,1,0,51095.26652777885,0,1,0
462,74,4,180305.29254880993,2,1,0,152194.41897385725,0,1,0
731,35,9,79624.74425808813,1,0,1,135615.61497640738,1,0,0
597,41,7,258810.36995151205,2,0,0,64017.87905494472,1,0,0
415,28,7,26845.00729829703,2,0,1,134644.0698670625,0,1,0
597,88,4,40827.562143849864,3,0,1,126337.09925414292,1,0,0
647,40,3,231969.84336527615,4,0,0,62963.059840013775,1,0,0
684,30,5,30986.767875666676,2,0,0,147751.9663303145,0,1,0
470,80,9,99134.42883395184,3,1,1,71834.6038305162,1,0,0
557,55,4,190616.97509301238,3,0,0,92423.28033074559,1,0,0
715,65,7,205787.88381729196,2,1,0,109203.99934221592,0,1,0
348,78,8,248213.98597132604,2,0,0,54864.22303810069,0,1,0
491,42,0,205289.197015292,4,0,1,109467.44125944756,1,0,0
407,63,8,219578.41987113692,1,0,0,121815.35675111816,1,0,0
476,80,8,246837.76148054676,1,1,0,43201.121224222035,1,0,1
672,30,5,143958.7999912697,4,0,0,79315.28623977985,0,1,0
321,31,10,89292.69962562155,3,0,0,109567.7478144066,1,0,1
492,32,9,198019.4176132908,3,0,1,150408.195591975,1,0,0
779,77,4,42520.812469604745,4,0,1,145827.85190015187,1,0,0
300,53,6,17740.23420105472,1,0,0,52056.75098526455,0,1,0
721,52,10,204186.02493191996,3,0,1,109366.02638546767,1,0,0
620,37,7,247174.55309634152,1,1,1,42742.31823021955,0,1,0
341,35,8,115036.20569125761,3,0,1,68204.25589299851,1,0,0
300,39,8,41894.6978965108,1,0,0,107645.13407612048,1,0,1
421,81,9,129225.45378258427,4,0,1,40577.41769482108,1,0,0
441,85,10,102262.64150788696,1,0,0,145552.06786000464,0,1,1
326,86,2,96843.2243372089,3,0,1,137768.5245695287,1,0,1
530,30,7,163301.01839407606,3,1,1,91540.69642513909,1,0,0
613,54,0,45431.285824679595,3,0,0,93928.0531533607,1,0,0
428,77,6,98925.20266131888,2,1,0,144577.17424083687,1,0,1
487,50,4,225855.97816774994,2,1,0,36556.85573735497,0,1,0
384,67,1,189712.9253804516,3,0,0,48704.51955943253,1,0,1
529,85,1,14453.001365085178,4,0,0,70040.57142628223,1,0,0
300,60,7,133614.98695024668,3,0,0,77369.9551761316,1,0,0
620,41,4,23736.782655788353,4,1,0,158368.08108735672,1,0,1
361,81,10,248949.07152662645,3,1,0,49170.04507503453,1,0,0
470,50,2,63606.56662958138,3,0,1,69403.50449101844,1,0,0
553,58,0,242481.46668548754,4,0,1,137633.49068644998,0,1,0
574,40,10,216842.1862077938,1,1,0,131966.10865923404,1,0,0
686,84,6,143354.75302129783,2,1,1,115126.17232958332,1,0,0
687,39,10,87439.18893917183,3,1,0,72711.72658278834,1,0,0
419,62,2,223066.13697956916,4,0,1,45310.99939283391,1,0,0
624,45,6,39723.76224350076,4,0,0,157861.0508236393,0,1,0
630,48,1,46793.26961374787,2,0,0,62685.43364686736,1,0,0
300,72,3,58427.896115370444,2,1,0,139802.74333584035,0,1,0
749,74,1,155401.19344000862,1,0,0,146351.06832566418,0,1,0
640,69,3,81724.5583836537,3,0,1,87316.95650725855,0,1,0
798,28,4,257187.17426451674,2,1,1,140607.9847755472,1,0,0
779,88,7,50729.389176222736,1,0,0,66274.80869546381,1,0,1
741,65,1,209458.6253640801,3,1,0,145688.4465549002,0,1,0
799,68,9,24917.416811766852,3,0,1,112675.62106462115,1,0,0
634,69,2,91896.10619787505,4,0,1,55268.386173578736,1,0,0
445,74,9,63378.250053574004,2,0,0,132251.1187208341,1,0,0
549,36,4,253977.3466438659,1,0,0,148780.00308200048,1,0,1
796,50,10,6689.950742138609,1,0,0,104155.8701462501,1,0,0
557,41,8,187634.07668214553,4,0,0,128848.48215802536,0,1,0
501,38,9,64407.75260423349,1,0,1,133323.6609433181,1,0,0
300,34,10,210924.65227252097,1,1,0,132362.56986993685,1,0,1
457,58,4,80918.34389214781,3,1,0,89074.78388636575,1,0,0
380,51,8,48693.90370298564,2,0,0,126192.53977247236,0,1,1
300,53,3,180190.36137004828,4,1,1,101308.9704890782,1,0,0
703,57,9,66969.89928406448,2,1,0,83905.75926759222,1,0,0
435,61,4,126242.18619438806,1,0,1,51555.64079682219,0,1,0
733,73,8,34198.68980165169,1,1,0,148174.95852177712,1,0,1
